contig_id,length_bp,length_kb,mapped_reads,RPM,RPKM,best_hit,identity,evalue,bitscore,taxid
k141_33320,1157,1.157,32,7.06,6.1,QBK87125.1,26.0,4.6e-12,68.2,2506605.0
k141_176019,1121,1.121,31,6.84,6.1,QBK91104.1,26.8,1.21e-08,59.7,2506592.0
k141_139457,1266,1.266,35,7.72,6.1,AGE56458.1,24.3,6.76e-12,71.6,1278261.0
k141_172855,1157,1.157,32,7.06,6.1,CAE02704.1,28.1,3.33e-06,50.1,4952.0
k141_105662,1700,1.7,47,10.36,6.1,AUI39624.1,48.8,1.57e-08,52.8,47929.0
k141_59212,2170,2.17,60,13.23,6.1,QBK87088.1,39.0,2.57e-09,55.8,2506604.0
k141_112615,1014,1.014,28,6.17,6.09,UMO80308.1,49.5,4.99e-15,72.0,2848915.0
k141_114808,1268,1.268,35,7.72,6.09,QBK91708.1,43.6,2.1000000000000002e-109,335.0,2506594.0
k141_154586,1086,1.086,30,6.61,6.09,QBK88723.1,35.2,1.35e-16,79.3,2506608.0
k141_96322,1920,1.92,53,11.69,6.09,YP_009352570.1,29.2,3.21e-08,57.4,1859492.0
k141_21820,1086,1.086,30,6.61,6.09,QBK84775.1,50.0,1.24e-12,63.5,2506600.0
k141_23088,1268,1.268,35,7.72,6.09,QFG75136.1,31.5,6.23e-14,75.5,1737588.0
k141_44279,1304,1.304,36,7.94,6.09,BDT63291.1,36.1,6.83e-11,60.8,2984284.0
k141_31890,1194,1.194,33,7.28,6.09,UZT29310.1,36.8,1.2800000000000001e-22,96.3,2809609.0
k141_175819,1232,1.232,34,7.5,6.09,QBP06533.1,47.0,1.4e-37,128.0,880162.0
k141_30602,1231,1.231,34,7.5,6.09,QIG60154.1,45.8,1.2500000000000002e-35,130.0,2704073.0
k141_60678,1268,1.268,35,7.72,6.09,QKU34777.1,30.0,1.61e-09,62.8,
k141_93944,1087,1.087,30,6.61,6.09,BCS83199.1,41.2,1.48e-16,77.0,2811091.0
k141_130909,2499,2.499,69,15.21,6.09,ULY68543.1,36.9,7.87e-17,84.7,2922419.0
k141_126134,1087,1.087,30,6.61,6.09,WRW24642.1,34.7,6.230000000000001e-26,104.0,262968.0
k141_15727,1340,1.34,37,8.16,6.09,QBK92036.1,35.6,7.16e-10,61.6,2506594.0
k141_135548,1268,1.268,35,7.72,6.09,QKU33721.1,50.0,1.16e-08,52.0,
k141_163877,1014,1.014,28,6.17,6.09,NP_064912.1,29.1,1.34e-06,48.1,28321.0
k141_1607,1160,1.16,32,7.06,6.08,QDH86641.1,42.7,2.2599999999999998e-55,181.0,1955170.0
k141_323,1125,1.125,31,6.84,6.08,YP_009001498.1,27.7,1.61e-12,72.0,62099.0
k141_103447,1160,1.16,32,7.06,6.08,AYV83811.1,37.2,1.65e-32,124.0,2487770.0
k141_173504,1377,1.377,38,8.38,6.08,XDO02362.1,37.7,1.35e-57,202.0,3240092.0
k141_139689,1378,1.378,38,8.38,6.08,QDY52327.1,27.1,1.46e-12,70.1,2596887.0
k141_158321,1596,1.596,44,9.7,6.08,QBK87088.1,34.0,3.53e-11,63.9,2506604.0
k141_102152,1015,1.015,28,6.17,6.08,QOI90522.1,41.3,5.32e-51,181.0,455367.0
k141_122209,1197,1.197,33,7.28,6.08,AGE57679.1,35.9,3.1200000000000004e-21,92.0,1278276.0
k141_1871,1597,1.597,44,9.7,6.08,WBR14220.1,38.2,3.6100000000000003e-31,124.0,3019033.0
k141_28078,1886,1.886,52,11.47,6.08,QDY52327.1,30.9,2.56e-07,50.4,2596887.0
k141_143661,1124,1.124,31,6.84,6.08,WZH58139.1,48.1,1.12e-51,166.0,3129317.0
k141_113394,1051,1.051,29,6.39,6.08,XDO02353.1,25.1,1.55e-08,57.0,3240092.0
k141_128117,1127,1.127,31,6.84,6.07,AYV78960.1,28.2,2.65e-11,67.4,2487765.0
k141_172885,1815,1.815,50,11.02,6.07,UYE94317.1,27.0,1.22e-06,54.3,251749.0
k141_49108,1599,1.599,44,9.7,6.07,QKF93749.1,23.9,1.69e-11,67.4,3070911.0
k141_94029,1307,1.307,36,7.94,6.07,BCS82877.1,40.0,1.38e-17,78.6,2811091.0
k141_22669,1054,1.054,29,6.39,6.07,CAK7597055.1,24.9,3.52e-06,51.6,3072188.0
k141_15544,1489,1.489,41,9.04,6.07,ULY68560.1,33.3,5.01e-19,88.2,2922419.0
k141_65785,1564,1.564,43,9.48,6.06,BBD50566.1,27.2,3.33e-06,50.8,1920699.0
k141_181208,1165,1.165,32,7.06,6.06,UMO80203.1,36.6,3.06e-22,97.8,2848915.0
k141_152230,1165,1.165,32,7.06,6.06,QDY52029.1,27.7,2.04e-30,125.0,2596887.0
k141_100432,2220,2.22,61,13.45,6.06,YP_009001498.1,28.2,1.21e-20,93.2,62099.0
k141_124825,1055,1.055,29,6.39,6.06,ATZ80349.1,37.6,3.1899999999999997e-40,152.0,2024608.0
k141_38594,1819,1.819,50,11.02,6.06,AYV82141.1,38.8,2.11e-15,80.1,2487769.0
k141_90722,1238,1.238,34,7.5,6.06,QFG74328.1,32.6,3.47e-18,82.8,1737588.0
k141_66409,1056,1.056,29,6.39,6.06,AYV75900.1,30.1,7.03e-06,49.7,2487775.0
k141_176663,1128,1.128,31,6.84,6.06,BBI30359.1,37.0,7.44e-11,60.5,3114988.0
k141_112923,1600,1.6,44,9.7,6.06,CAA38181.1,45.0,7.04e-101,309.0,5547.0
k141_49741,1201,1.201,33,7.28,6.06,QBK87125.1,33.3,2.87e-16,77.8,2506605.0
k141_36007,1092,1.092,30,6.61,6.06,QOI90314.1,51.5,8.7e-32,122.0,455367.0
k141_101268,1018,1.018,28,6.17,6.06,UMO80321.1,44.2,8.920000000000001e-43,155.0,2848915.0
k141_106599,1641,1.641,45,9.92,6.05,WWE94611.1,26.8,3.96e-09,58.2,2497408.0
k141_66706,1094,1.094,30,6.61,6.05,XCJ77313.1,34.1,3e-18,81.6,2008368.0
k141_144338,1021,1.021,28,6.17,6.05,QDY52240.1,36.2,9.05e-08,52.8,2596887.0
k141_117408,1167,1.167,32,7.06,6.05,ARF10911.1,28.1,5.37e-15,75.9,1977638.0
k141_48913,1275,1.275,35,7.72,6.05,AYV81995.1,40.5,2.59e-39,146.0,2487769.0
k141_104256,1203,1.203,33,7.28,6.05,QIG60155.1,26.2,2.72e-07,55.8,2704073.0
k141_6640,1094,1.094,30,6.61,6.05,CAK7596665.1,52.4,5.24e-54,178.0,3072188.0
k141_107484,1276,1.276,35,7.72,6.05,AGE49331.1,29.4,9.540000000000001e-27,109.0,1278268.0
k141_160133,1822,1.822,50,11.02,6.05,QKU35619.1,45.4,1.1e-66,216.0,
k141_165736,1495,1.495,41,9.04,6.05,QKU34798.1,44.6,1.9e-13,67.8,
k141_15777,1495,1.495,41,9.04,6.05,ARE67364.1,30.5,2.87e-10,58.2,1974596.0
k141_11718,1021,1.021,28,6.17,6.05,XDO02353.1,31.1,3.52e-15,74.7,3240092.0
k141_96017,1825,1.825,50,11.02,6.04,QCO93535.1,25.7,4.1e-13,73.9,2576451.0
k141_11906,1789,1.789,49,10.8,6.04,BBI30152.1,29.1,2.48e-20,97.8,3114988.0
k141_150103,1826,1.826,50,11.02,6.04,AYV77759.1,29.4,4.51e-07,53.5,2487765.0
k141_180169,1534,1.534,42,9.26,6.04,YP_003970059.1,43.1,2.06e-06,53.5,693272.0
k141_113457,1022,1.022,28,6.17,6.04,AYV83564.1,47.6,6.77e-07,49.3,2487770.0
k141_41643,1095,1.095,30,6.61,6.04,ABZ80022.1,39.4,7.57e-71,241.0,2737033.0
k141_104308,1387,1.387,38,8.38,6.04,AAA17751.2,25.0,1.83e-17,85.5,7091.0
k141_20359,1388,1.388,38,8.38,6.04,YP_003970025.1,30.9,8.42e-08,51.6,693272.0
k141_36796,1644,1.644,45,9.92,6.04,YP_009174129.1,34.3,5.17e-12,64.7,1586712.0
k141_93426,1168,1.168,32,7.06,6.04,AYV77025.1,48.4,1.1300000000000001e-125,384.0,2487763.0
k141_75072,1095,1.095,30,6.61,6.04,ATZ80252.1,48.6,2.94e-11,63.5,2024608.0
k141_54809,1425,1.425,39,8.6,6.03,ARF12461.1,37.6,5.56e-11,61.6,1977640.0
k141_38804,1024,1.024,28,6.17,6.03,SPN79811.1,31.7,6.07e-12,67.4,2126980.0
k141_9376,1244,1.244,34,7.5,6.03,WQF02804.1,43.6,5.22e-49,169.0,3077364.0
k141_167552,1793,1.793,49,10.8,6.03,XII43860.1,34.3,1e-17,83.2,3369148.0
k141_86030,1060,1.06,29,6.39,6.03,AYV83811.1,32.7,1.66e-24,105.0,2487770.0
k141_20072,1279,1.279,35,7.72,6.03,QBK87088.1,33.3,6.29e-08,55.5,2506604.0
k141_74324,2158,2.158,59,13.01,6.03,AYV78131.1,26.4,3.54e-09,57.8,2487765.0
k141_28287,1499,1.499,41,9.04,6.03,BCU03227.1,32.2,7.44e-18,85.1,2823154.0
k141_143926,1791,1.791,49,10.8,6.03,YP_003970036.1,28.5,7.84e-10,64.7,693272.0
k141_100839,1170,1.17,32,7.06,6.03,AYV77848.1,44.8,2.78e-36,126.0,2487765.0
k141_47178,1353,1.353,37,8.16,6.03,QBK92408.1,30.0,4.4e-07,51.6,2506595.0
k141_93987,1171,1.171,32,7.06,6.03,AGE53061.1,35.4,7.62e-06,45.8,1278255.0
k141_148088,1427,1.427,39,8.6,6.03,QKU34581.1,30.1,1.91e-08,57.4,
k141_12753,1316,1.316,36,7.94,6.03,ATZ80206.1,34.0,1.31e-11,62.8,2024608.0
k141_38373,1319,1.319,36,7.94,6.02,AUI40168.1,62.6,1.7599999999999998e-24,102.0,47929.0
k141_171833,1098,1.098,30,6.61,6.02,AYV75900.1,28.8,1.81e-16,81.6,2487775.0
k141_128009,1098,1.098,30,6.61,6.02,QBK92253.1,41.7,2.62e-24,93.6,2506594.0
k141_54556,1830,1.83,50,11.02,6.02,AEQ60258.1,24.1,1.26e-06,50.4,554168.0
k141_7014,2088,2.088,57,12.57,6.02,QDY51866.1,40.3,2.5200000000000002e-29,113.0,2596887.0
k141_23061,1575,1.575,43,9.48,6.02,NP_049560.1,25.0,2.49e-10,62.4,194440.0
k141_154272,2306,2.306,63,13.89,6.02,QBZ81682.1,40.4,9.17e-35,137.0,2568002.0
k141_121922,2162,2.162,59,13.01,6.02,QDY52220.1,37.2,3.770000000000001e-37,147.0,2596887.0
k141_80156,1098,1.098,30,6.61,6.02,WIL03492.1,31.0,4.13e-07,54.7,3032485.0
k141_116958,2162,2.162,59,13.01,6.02,QKF94408.1,30.4,6.88e-14,71.2,3070911.0
k141_62962,1135,1.135,31,6.84,6.02,AGE48669.1,42.6,5.03e-08,50.1,1278246.0
k141_151693,1099,1.099,30,6.61,6.02,SPN79811.1,28.1,1.05e-14,78.6,2126980.0
k141_85315,1026,1.026,28,6.17,6.02,QBK88371.1,27.5,6.49e-09,58.5,2506608.0
k141_76457,1869,1.869,51,11.25,6.02,AYV75977.1,35.0,1.73e-25,112.0,2487775.0
k141_169237,2602,2.602,71,15.66,6.02,QBK86799.1,40.2,8.65e-28,112.0,2506604.0
k141_115561,1430,1.43,39,8.6,6.01,AYV76247.1,31.4,3.31e-27,111.0,2487775.0
k141_43593,2053,2.053,56,12.35,6.01,UZT28966.1,38.7,9.22e-18,80.1,2809609.0
k141_88701,1248,1.248,34,7.5,6.01,YP_008438720.1,29.7,7.35e-17,81.3,1349410.0
k141_82751,1175,1.175,32,7.06,6.01,QFG73641.1,31.6,4.22e-06,50.8,1737588.0
k141_44491,2311,2.311,63,13.89,6.01,AYV77843.1,45.1,1.04e-25,103.0,2487765.0
k141_134763,1210,1.21,33,7.28,6.01,AUF82577.1,41.4,1.49e-20,87.8,2060617.0
k141_143947,1028,1.028,28,6.17,6.01,AAL47009.1,27.6,8.45e-06,50.8,6183.0
k141_92586,1101,1.101,30,6.61,6.01,ARF09735.1,28.4,7.7e-17,79.7,1977633.0
k141_112087,1320,1.32,36,7.94,6.01,QBK91651.1,29.2,1.5100000000000001e-22,100.0,2506593.0
k141_16353,1689,1.689,46,10.14,6.01,AII17187.1,34.5,1.46e-09,60.1,1474867.0
k141_176572,1100,1.1,30,6.61,6.01,BCS83327.1,30.3,5.36e-13,69.3,2811091.0
k141_76102,1138,1.138,31,6.84,6.01,AUI39623.1,62.2,8.04e-69,215.0,47929.0
k141_163502,1028,1.028,28,6.17,6.01,QKF93461.1,34.8,2.06e-37,143.0,3070911.0
k141_60187,1614,1.614,44,9.7,6.01,AYV83811.1,34.6,5.55e-19,87.4,2487770.0
k141_3903,1542,1.542,42,9.26,6.01,QBK87125.1,29.3,3.53e-19,87.8,2506605.0
k141_45787,1357,1.357,37,8.16,6.01,CAK7597198.1,27.2,7.65e-14,73.6,3072188.0
k141_55124,1138,1.138,31,6.84,6.01,WIF15735.1,38.7,2.01e-10,59.7,205075.0
k141_114966,2279,2.279,62,13.67,6.0,YP_009049920.1,40.5,8.36e-09,52.4,1346829.0
k141_88358,1029,1.029,28,6.17,6.0,AUF82142.1,24.7,2.81e-15,80.5,2060617.0
k141_124264,1029,1.029,28,6.17,6.0,QBK87243.1,27.9,1.2800000000000001e-21,98.2,2506605.0
k141_92295,1212,1.212,33,7.28,6.0,WNL50021.1,39.7,5.62e-08,51.2,2809551.0
k141_93899,1471,1.471,40,8.82,6.0,QFG73867.1,32.4,7.02e-06,47.4,1737588.0
k141_97060,1102,1.102,30,6.61,6.0,QBK87503.1,41.4,3.84e-49,175.0,2506605.0
k141_120135,1544,1.544,42,9.26,6.0,QBK86945.1,47.5,3.21e-25,99.8,2506604.0
k141_131946,2577,2.577,70,15.43,5.99,AYV84917.1,26.2,7.9e-06,50.8,2487771.0
k141_145809,1177,1.177,32,7.06,5.99,AYV81995.1,33.1,3.7499999999999995e-40,154.0,2487769.0
k141_78704,2026,2.026,55,12.13,5.99,AGE56458.1,25.0,3.0899999999999998e-28,125.0,1278261.0
k141_75979,1068,1.068,29,6.39,5.99,YP_654678.1,33.3,4.2200000000000004e-29,117.0,345201.0
k141_49365,1915,1.915,52,11.47,5.99,CAC43855.1,44.1,5.78e-08,50.8,154974.0
k141_133725,1473,1.473,40,8.82,5.99,QDY52400.1,33.1,9.83e-08,57.4,2596887.0
k141_92522,1289,1.289,35,7.72,5.99,AGE56445.1,45.8,3.92e-10,57.8,1278261.0
k141_31659,2282,2.282,62,13.67,5.99,QIG60199.1,36.8,3.76e-10,60.1,2704073.0
k141_165307,1473,1.473,40,8.82,5.99,QFG74153.1,28.7,5.28e-06,51.6,1737588.0
k141_138203,1252,1.252,34,7.5,5.99,QFG74454.1,27.2,6.74e-19,89.4,1737588.0
k141_131182,2944,2.944,80,17.64,5.99,BAD00047.1,28.3,3e-45,173.0,3052230.0
k141_51182,1692,1.692,46,10.14,5.99,WGU26825.1,27.5,1.28e-07,54.7,4568.0
k141_126037,1438,1.438,39,8.6,5.98,QKU35804.1,27.4,1.09e-13,75.1,
k141_130497,1845,1.845,50,11.02,5.98,YP_004062122.1,25.9,2.13e-10,65.5,880161.0
k141_155890,1585,1.585,43,9.48,5.98,AYV81995.1,40.6,2.85e-76,260.0,2487769.0
k141_139487,2103,2.103,57,12.57,5.98,AYV84014.1,27.1,6.91e-11,69.3,2487770.0
k141_78161,1107,1.107,30,6.61,5.98,QBK91832.1,44.3,3.92e-07,53.1,2506594.0
k141_153064,1144,1.144,31,6.84,5.98,QBK91818.1,35.3,3.14e-06,48.9,2506594.0
k141_58784,1144,1.144,31,6.84,5.98,XHR79469.1,32.5,2.85e-30,122.0,3057169.0
k141_116618,2545,2.545,69,15.21,5.98,AUV58535.1,41.3,1.17e-07,51.6,2071566.0
k141_98714,1217,1.217,33,7.28,5.98,QDH89777.1,30.6,1.97e-07,52.4,1955172.0
k141_44640,1143,1.143,31,6.84,5.98,QKU35954.1,29.3,4.46e-07,53.1,
k141_177582,1401,1.401,38,8.38,5.98,ARF12388.1,47.8,2.25e-74,233.0,1977640.0
k141_176480,1695,1.695,46,10.14,5.98,ABY48141.1,54.1,5.28e-63,210.0,3880.0
k141_144737,1033,1.033,28,6.17,5.98,WLY67778.1,37.7,1.0899999999999999e-45,167.0,4932.0
k141_164003,1217,1.217,33,7.28,5.98,ADX06657.1,29.0,8.4e-06,47.8,938083.0
k141_156722,1329,1.329,36,7.94,5.97,WBR14961.1,26.2,4.59e-13,70.1,3019033.0
k141_91412,1071,1.071,29,6.39,5.97,QBK88371.1,28.7,2.6e-10,62.0,2506608.0
k141_120649,1219,1.219,33,7.28,5.97,XKM49652.1,36.4,1.16e-22,94.7,3378370.0
k141_40259,1034,1.034,28,6.17,5.97,WZH58786.1,43.4,1.59e-08,55.5,3129788.0
k141_147097,1145,1.145,31,6.84,5.97,AYV80811.1,47.9,5.11e-09,60.1,2487768.0
k141_45942,1551,1.551,42,9.26,5.97,WZO75277.1,32.5,3.23e-38,149.0,2809302.0
k141_33896,1145,1.145,31,6.84,5.97,AYV78014.1,35.2,4.85e-12,63.9,2487765.0
k141_92819,1626,1.626,44,9.7,5.97,XDR79835.1,45.3,3.52e-15,75.1,3057169.0
k141_14436,1403,1.403,38,8.38,5.97,AAL89278.1,53.5,2.34e-15,72.0,342409.0
k141_162814,1145,1.145,31,6.84,5.97,QDY52052.1,30.1,3.32e-08,54.7,2596887.0
k141_81013,1145,1.145,31,6.84,5.97,YP_008318612.1,32.9,5.37e-18,83.6,1349409.0
k141_131800,1072,1.072,29,6.39,5.97,QBK86272.1,29.7,2.24e-14,76.6,2506603.0
k141_6017,1772,1.772,48,10.58,5.97,XDO02362.1,28.9,5.34e-06,49.7,3240092.0
k141_4494,1592,1.592,43,9.48,5.96,QFG73958.1,38.0,1.64e-57,199.0,1737588.0
k141_100109,1257,1.257,34,7.5,5.96,AII17161.1,25.4,1.28e-11,64.3,1474867.0
k141_109924,1664,1.664,45,9.92,5.96,QBK90085.1,33.0,3.61e-17,80.1,2506586.0
k141_180343,1480,1.48,40,8.82,5.96,QOI90377.1,47.8,5.03e-12,59.7,455367.0
k141_17357,2814,2.814,76,16.76,5.96,QBK87503.1,41.3,1.14e-18,85.9,2506605.0
k141_43178,1331,1.331,36,7.94,5.96,AUI39473.1,43.8,6.95e-15,72.0,47929.0
k141_64924,1109,1.109,30,6.61,5.96,ASM94045.1,34.5,9.15e-06,50.4,2021924.0
k141_44149,1257,1.257,34,7.5,5.96,AYV78741.1,31.0,8.22e-06,51.6,2487765.0
k141_21348,1258,1.258,34,7.5,5.96,AYV80835.1,30.9,9.29e-10,60.8,2487768.0
k141_23426,1370,1.37,37,8.16,5.96,QDY52109.1,26.9,2.25e-11,67.0,2596887.0
k141_3024,1220,1.22,33,7.28,5.96,QFG74715.1,28.8,4.32e-06,51.2,1737588.0
k141_133199,2072,2.072,56,12.35,5.96,QPI16652.1,32.6,9.42e-35,137.0,2763270.0
k141_115557,1258,1.258,34,7.5,5.96,YP_003969759.1,49.5,3.31e-15,73.6,693272.0
k141_164995,2589,2.589,70,15.43,5.96,XDO02062.1,30.5,1.06e-40,154.0,3240092.0
k141_57260,1183,1.183,32,7.06,5.96,QKF94735.1,26.3,2.96e-15,76.6,3070911.0
k141_61955,1740,1.74,47,10.36,5.96,ARF10066.1,45.4,5.89e-14,76.3,1977633.0
k141_114832,1368,1.368,37,8.16,5.96,APU88999.1,36.1,9.09e-08,53.1,1924548.0
k141_17036,3401,3.401,92,20.29,5.96,BCT22789.1,51.1,3.47e-25,94.7,1653087.0
k141_40246,2854,2.854,77,16.98,5.95,QDH89777.1,23.8,1.89e-06,48.1,1955172.0
k141_28304,1074,1.074,29,6.39,5.95,AYV86662.1,30.4,6.4e-07,53.9,2487774.0
k141_79802,1075,1.075,29,6.39,5.95,ARF11582.1,36.0,1.39e-09,57.8,1977640.0
k141_100226,1001,1.001,27,5.95,5.95,QBK86148.1,40.0,1e-10,58.9,2506602.0
k141_88163,1001,1.001,27,5.95,5.95,YP_009001498.1,25.0,2.1e-06,51.2,62099.0
k141_148698,1853,1.853,50,11.02,5.95,AYV78571.1,28.8,9.41e-16,79.7,2487765.0
k141_178741,1410,1.41,38,8.38,5.94,AAT99858.1,31.3,1.87e-51,181.0,109981.0
k141_74880,1003,1.003,27,5.95,5.94,AYV85733.1,31.3,3.03e-13,70.5,2487771.0
k141_26747,1002,1.002,27,5.95,5.94,QBK89352.1,27.1,6.21e-08,54.3,2506609.0
k141_77399,1039,1.039,28,6.17,5.94,AYV75139.1,29.1,1.99e-09,62.4,2487775.0
k141_26929,1113,1.113,30,6.61,5.94,YP_009173708.1,29.9,3.91e-11,67.8,455364.0
k141_2561,1262,1.262,34,7.5,5.94,QIH04859.1,40.9,2.33e-39,139.0,2713452.0
k141_111609,1224,1.224,33,7.28,5.94,ARF09139.1,27.1,2.96e-09,58.5,1977631.0
k141_53684,2784,2.784,75,16.54,5.94,QFG73671.1,27.0,2.08e-28,118.0,1737588.0
k141_125865,1040,1.04,28,6.17,5.94,AYV82542.1,46.9,2.94e-39,138.0,2487770.0
k141_173609,1114,1.114,30,6.61,5.94,QBK87039.1,43.1,3.37e-20,83.6,2506604.0
k141_115418,1373,1.373,37,8.16,5.94,QDY52085.1,31.5,1.02e-27,113.0,2596887.0
k141_4278,1374,1.374,37,8.16,5.94,YP_009174260.1,30.3,2.12e-07,52.4,1586715.0
k141_79566,1818,1.818,49,10.8,5.94,YP_803294.1,31.9,1.31e-24,102.0,328615.0
k141_146056,1004,1.004,27,5.95,5.93,QKF94735.1,28.0,5.89e-19,91.7,3070911.0
k141_23113,1228,1.228,33,7.28,5.93,ARF09491.1,38.0,7.43e-47,169.0,1977633.0
k141_103646,1599,1.599,43,9.48,5.93,CAE02706.1,30.4,1.71e-25,109.0,4952.0
k141_161771,1375,1.375,37,8.16,5.93,BBI30180.1,58.9,5.35e-107,320.0,3114988.0
k141_7919,1079,1.079,29,6.39,5.93,QKU35420.1,28.8,2.77e-13,71.6,
k141_15422,1078,1.078,29,6.39,5.93,QBK87125.1,32.6,1.4e-11,66.2,2506605.0
k141_138105,1078,1.078,29,6.39,5.93,QBK88100.1,25.4,9.05e-15,76.3,2506606.0
k141_118549,1525,1.525,41,9.04,5.93,ACD54816.1,32.3,8.47e-12,65.9,104782.0
k141_40353,1449,1.449,39,8.6,5.93,QKU34944.1,39.9,3.92e-22,98.6,
k141_72333,1116,1.116,30,6.61,5.93,QKU33701.1,32.4,8.03e-32,126.0,
k141_106170,1379,1.379,37,8.16,5.92,QBK88329.1,31.7,1.75e-10,64.3,2506606.0
k141_169017,1416,1.416,38,8.38,5.92,WIL03931.1,34.0,3.13e-40,146.0,3032484.0
k141_71849,1304,1.304,35,7.72,5.92,QKU34777.1,27.2,9.29e-07,49.7,
k141_144860,1154,1.154,31,6.84,5.92,AYV83507.1,24.6,7.32e-07,53.5,2487770.0
k141_15778,1379,1.379,37,8.16,5.92,NP_077597.1,35.4,5.37e-06,45.4,37665.0
k141_93471,1006,1.006,27,5.95,5.92,QBK86221.1,33.7,1.4e-06,52.0,2506603.0
k141_17010,1303,1.303,35,7.72,5.92,QBK87088.1,32.5,7.77e-13,74.3,2506604.0
k141_103495,1675,1.675,45,9.92,5.92,ADX06657.1,31.7,3.28e-16,79.0,938083.0
k141_179581,1377,1.377,37,8.16,5.92,ARF12058.1,27.5,3.2e-08,58.2,1977640.0
k141_172966,1117,1.117,30,6.61,5.92,ARF10763.1,28.4,5.1800000000000005e-27,114.0,1977638.0
k141_4096,1825,1.825,49,10.8,5.92,XDR79929.1,34.8,5.04e-10,66.2,3057169.0
k141_148026,1304,1.304,35,7.72,5.92,YP_009001225.1,28.5,1.58e-18,89.7,1450746.0
k141_93791,1901,1.901,51,11.25,5.92,QPI16363.1,26.2,2.09e-25,112.0,2763269.0
k141_125330,1043,1.043,28,6.17,5.92,QKU35065.1,30.5,7.96e-12,68.2,
k141_58381,1453,1.453,39,8.6,5.92,QJX70990.1,34.0,8.19e-07,53.9,1477405.0
k141_121796,1006,1.006,27,5.95,5.92,QBK93140.1,27.6,1.51e-18,84.7,2506596.0
k141_54467,1378,1.378,37,8.16,5.92,QDY52194.1,26.4,9.36e-06,52.0,2596887.0
k141_53004,1005,1.005,27,5.95,5.92,QBK87105.1,25.9,1.15e-07,56.2,2506605.0
k141_117668,1119,1.119,30,6.61,5.91,WNL49984.1,30.7,1.73e-13,73.6,2809551.0
k141_60300,1194,1.194,32,7.06,5.91,QKN22697.1,58.3,2.75e-07,52.0,2743124.0
k141_141772,1194,1.194,32,7.06,5.91,QBK93463.1,45.1,1.64e-14,75.5,2506597.0
k141_98120,1456,1.456,39,8.6,5.91,QPI16506.1,46.2,9.05e-07,45.1,2763269.0
k141_18092,1156,1.156,31,6.84,5.91,UMO80369.1,34.6,8.329999999999999e-23,97.8,2848915.0
k141_11328,1902,1.902,51,11.25,5.91,AUI40168.1,59.6,6.7e-25,110.0,47929.0
k141_2975,1194,1.194,32,7.06,5.91,QBK87745.1,43.1,4.03e-20,90.1,2506606.0
k141_104210,1568,1.568,42,9.26,5.91,YP_002154763.1,36.8,1.88e-13,69.3,39420.0
k141_56784,1493,1.493,40,8.82,5.91,ACD54765.1,29.1,1.39e-25,112.0,104782.0
k141_106752,1755,1.755,47,10.36,5.91,YP_009701747.1,29.4,1.07e-12,67.0,42683.0
k141_128833,1979,1.979,53,11.69,5.91,QBK88419.1,28.6,6.67e-19,84.3,2506608.0
k141_132445,1305,1.305,35,7.72,5.91,QBK90609.1,39.6,1.82e-06,52.4,2506589.0
k141_123856,1156,1.156,31,6.84,5.91,QKF94813.1,25.1,5.02e-31,128.0,3070911.0
k141_145360,1007,1.007,27,5.95,5.91,QBK87586.1,33.7,9.77e-47,169.0,2506605.0
k141_146069,1194,1.194,32,7.06,5.91,ARF10911.1,26.3,8.58e-13,73.2,1977638.0
k141_154047,1566,1.566,42,9.26,5.91,QKU34519.1,45.7,1.06e-18,82.0,
k141_157709,1716,1.716,46,10.14,5.91,QBK89149.1,26.5,3.73e-06,52.4,2506609.0
k141_50426,1495,1.495,40,8.82,5.9,AYV81860.1,36.7,1.27e-84,275.0,2487768.0
k141_163419,1270,1.27,34,7.5,5.9,AYJ09377.1,39.7,2.6499999999999996e-23,95.5,2364897.0
k141_27655,2502,2.502,67,14.77,5.9,BFL61623.1,30.1,1.57e-18,88.2,3138182.0
k141_102049,1083,1.083,29,6.39,5.9,UUT40517.1,32.0,1.33e-08,55.8,2971331.0
k141_144872,2055,2.055,55,12.13,5.9,ABY48138.1,24.4,2.85e-06,53.9,3880.0
k141_111927,1869,1.869,50,11.02,5.9,AYV80143.1,32.1,5.209999999999999e-38,147.0,2487767.0
k141_163270,1494,1.494,40,8.82,5.9,QKF94465.1,34.7,6.019999999999999e-23,97.1,3070911.0
k141_164712,1047,1.047,28,6.17,5.9,QIH04859.1,52.5,6.65e-95,286.0,2713452.0
k141_143485,1121,1.121,30,6.61,5.9,YP_001426365.1,28.1,2.35e-09,60.8,399781.0
k141_66048,1122,1.122,30,6.61,5.9,XDO02362.1,35.6,9.63e-45,166.0,3240092.0
k141_59844,2129,2.129,57,12.57,5.9,NP_064912.1,26.0,6.75e-12,72.0,28321.0
k141_125524,1948,1.948,52,11.47,5.89,BBI30180.1,35.9,1.17e-37,140.0,3114988.0
k141_179950,1049,1.049,28,6.17,5.89,AKS26367.1,58.8,2.07e-07,47.8,109981.0
k141_171610,1161,1.161,31,6.84,5.89,YP_009001225.1,29.4,7.32e-17,82.4,1450746.0
k141_123069,1010,1.01,27,5.95,5.89,YP_009174707.1,30.1,2.73e-08,55.5,1586713.0
k141_134018,1571,1.571,42,9.26,5.89,AYV76070.1,59.5,9.28e-11,57.8,2487775.0
